"Census Division
State",,"Number of
Consumers","Average Monthly
Florida Power & Light Company,,,Investor-Owned,"15,447",,,,"240,129",,,"4,103,798",,,5.85,,,,,,,,
Florida Power Corp,,,Investor-Owned,"2,551",,,,"223,110",,,"3,872,340",,,5.76,,,,,,,,
Florida Public Utilities Co,,,Investor-Owned,2,,,,"4,745",,,"117,670",,,4.03,,,,,,,,
Gainesville Regional Utilities,,,Publicly Owned,17,,,,"10,201",,,"172,759",,,5.90,,,,,,,,
"Glades Electric Coop, Inc",,,Cooperative,9,,,,"4,663",,,"72,698",,,6.41,,,,,,,,
Green Cove Springs City of,,,Publicly Owned,5,,,,"1,113",,,"16,143",,,6.89,,,,,,,,
Gulf Power Co,,,Investor-Owned,277,,,,"76,721",,,"2,018,206",,,3.80,,,,,,,,
Homestead City of,,,Publicly Owned,345,,,,"8,517",,,"115,658",,,7.36,,,,,,,,
JEA,,,Publicly Owned,201,,,,"109,302",,,"2,808,813",,,3.89,,,,,,,,
Key West City of,,,Publicly Owned,1,,,,36,,,377,,,9.55,,,,,,,,
Kissimmee Utility Authority,,,Publicly Owned,117,,,,"12,296",,,"174,152",,,7.06,,,,,,,,
Lakeland City of,,,Publicly Owned,81,,,,"28,743",,,"493,078",,,5.83,,,,,,,,
Leesburg City of,,,Publicly Owned,343,,,,"12,595",,,"181,580",,,6.94,,,,,,,,
Mount Dora City of,,,Publicly Owned,46,,,,957,,,"16,000",,,5.98,,,,,,,,
Newberry City of,,,Publicly Owned,28,,,,439,,,"4,997",,,8.79,,,,,,,,
Ocala City of,,,Publicly Owned,"1,096",,,,"37,952",,,"574,074",,,6.61,,,,,,,,
Okefenoke Rural El Member Corp,,,Cooperative,1,,,,304,,,"4,953",,,6.14,,,,,,,,
Orlando Utilities Commission,,,Publicly Owned,20,,,,"19,694",,,"417,834",,,4.71,,,,,,,,
Quincy City of,,,Publicly Owned,1,,,,"2,084",,,"31,867",,,6.54,,,,,,,,
"Sumter Electric Coop, Inc",,,Cooperative,507,,,,"20,768",,,"332,053",,,6.25,,,,,,,,
"Talquin Electric Coop, Inc",,,Cooperative,3,,,,"3,108",,,"60,322",,,5.15,,,,,,,,
Tampa Electric Co,,,Investor-Owned,851,,,,"128,884",,,"2,328,706",,,5.53,,,,,,,,
"Tri-County Electric Coop, Inc",,,Cooperative,80,,,,"2,795",,,"36,755",,,7.60,,,,,,,,
Vero Beach City of,,,Publicly Owned,1,,,,"1,413",,,"20,440",,,6.91,,,,,,,,
"West Florida El Coop Assn, Inc",,,Cooperative,200,,,,575,,,"10,000",,,5.75,,,,,,,,
Withlacoochee River Elec Coop,,,Cooperative,52,,,,"12,870",,,"218,373",,,5.89,,,,,,,,
State Total,,,,"22,994",,,,"1,002,091",,,"18,807,987",,,5.33,,,,,,,,
Georgia,,,,,,,,,,,,,,,,,,,,,,
Adel City of,,,Publicly Owned,18,,,,"1,619",,,"20,052",,,8.07,,,,,,,,
Altamaha Electric Member Corp,,,Cooperative,14,,,,"9,518",,,"316,434",,,3.01,,,,,,,,
Barnesville City of,,,Publicly Owned,1,,,,621,,,"10,690",,,5.81,,,,,,,,
Buford City of,,,Publicly Owned,5,,,,"3,758",,,"68,125",,,5.52,,,,,,,,
Cairo City of,,,Publicly Owned,28,,,,"2,736",,,"49,245",,,5.56,,,,,,,,
Calhoun City of,,,Publicly Owned,43,,,,"11,526",,,"213,694",,,5.39,,,,,,,,
Camilla City of,,,Publicly Owned,55,,,,"4,600",,,"83,400",,,5.52,,,,,,,,
Canoochee Electric Member Corp,,,Cooperative,3,,,,"2,040",,,"37,676",,,5.41,,,,,,,,
Carroll Electric Member Corp,,,Cooperative,20,,,,"7,788",,,"214,422",,,3.63,,,,,,,,
Cartersville City of,,,Publicly Owned,18,,,,"15,981",,,"343,315",,,4.65,,,,,,,,
Central Georgia El Member Corp,,,Cooperative,49,,,,"5,243",,,"130,365",,,4.02,,,,,,,,
Chattanooga City of,,,Publicly Owned,2,,,,970,,,"18,204",,,5.33,,,,,,,,
Chickamauga City of,,,Publicly Owned,1,,,,472,,,"9,136",,,5.17,,,,,,,,
Coastal Electric Member Corp,,,Cooperative,2,,,,"2,394",,,"61,063",,,3.92,,,,,,,,
Cobb Electric Membership Corp,,,Cooperative,38,,,,"6,778",,,"191,726",,,3.54,,,,,,,,
Colquitt Electric Membership Corp,,,Cooperative,211,,,,"23,091",,,"738,675",,,3.13,,,,,,,,
Commerce City of,,,Publicly Owned,4,,,,469,,,"6,993",,,6.71,,,,,,,,
Covington City of,,,Publicly Owned,10,,,,"4,819",,,"118,291",,,4.07,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Coweta-Fayette El Member Corp,,,Cooperative,41,,,,"5,015",,,"113,132",,,4.43,,,,,,,,
Crisp County Power Commission,,,Publicly Owned,76,,,,"5,718",,,"116,229",,,4.92,,,,,,,,
Dalton Utilities,,,Publicly Owned,66,,,,"22,957",,,"678,460",,,3.38,,,,,,,,
Douglas City of,,,Publicly Owned,15,,,,"11,079",,,"170,666",,,6.49,,,,,,,,
Elberton City of,,,Publicly Owned,23,,,,"1,679",,,"42,000",,,4.00,,,,,,,,
Ellaville City of,,,Publicly Owned,19,,,,604,,,"8,285",,,7.29,,,,,,,,
Excelsior Electric Member Corp,,,Cooperative,7,,,,"1,443",,,"28,366",,,5.09,,,,,,,,
Fitzgerald Wtr Lgt & Bond Comm,,,Publicly Owned,49,,,,"5,616",,,"105,281",,,5.33,,,,,,,,
Flint Electric Membership Corp,,,Cooperative,18,,,,"4,057",,,"92,097",,,4.41,,,,,,,,
Forsyth City of,,,Publicly Owned,3,,,,394,,,"13,226",,,2.98,,,,,,,,
Fort Valley Utility Comm,,,Publicly Owned,4,,,,"1,170",,,"25,590",,,4.57,,,,,,,,
Georgia Power Co,,,Investor-Owned,"8,255",,,,"1,097,230",,,"25,349,477",,,4.33,,,,,,,,
Grady Electric Membership Corp,,,Cooperative,2,,,,156,,,"2,854",,,5.47,,,,,,,,
GreyStone Power Corporation,,,Cooperative,40,,,,"9,775",,,"220,647",,,4.43,,,,,,,,
Griffin City of,,,Publicly Owned,19,,,,"3,755",,,"102,191",,,3.67,,,,,,,,
Hart Electric Member Corp,,,Cooperative,5,,,,"1,425",,,"24,561",,,5.80,,,,,,,,
Hogansville City of,,,Publicly Owned,1,,,,422,,,"5,942",,,7.10,,,,,,,,
Irwin Electric Membership Corp,,,Cooperative,4,,,,417,,,"6,137",,,6.79,,,,,,,,
Jackson City of,,,Publicly Owned,6,,,,186,,,"2,846",,,6.54,,,,,,,,
Jackson Electric Member Corp,,,Cooperative,75,,,,"22,054",,,"499,063",,,4.42,,,,,,,,
Jefferson Electric Member Corp,,,Cooperative,8,,,,"1,177",,,"24,890",,,4.73,,,,,,,,
La Fayette City of,,,Publicly Owned,13,,,,"1,920",,,"25,504",,,7.53,,,,,,,,
La Grange City of,,,Publicly Owned,76,,,,"13,689",,,"287,779",,,4.76,,,,,,,,
Lamar Electric Membership Corp,,,Cooperative,2,,,,856,,,"24,437",,,3.50,,,,,,,,
Little Ocmulgee El Member Corp,,,Cooperative,210,,,,881,,,"12,577",,,7.00,,,,,,,,
Mansfield City of,,,Publicly Owned,1,,,,169,,,"1,839",,,9.19,,,,,,,,
Mitchell Electric Member Corp,,,Cooperative,4,,,,778,,,"12,883",,,6.04,,,,,,,,
Moultrie City of,,,Publicly Owned,19,,,,"2,055",,,"28,399",,,7.24,,,,,,,,
"Newnan Wtr, Sewer & Light Comm",,,Publicly Owned,2,,,,"3,368",,,"62,124",,,5.42,,,,,,,,
North Georgia Elec Member Corp,,,Cooperative,56,,,,"28,131",,,"685,371",,,4.10,,,,,,,,
Ocmulgee Electric Member Corp,,,Cooperative,3,,,,595,,,"11,651",,,5.11,,,,,,,,
Oconee Electric Member Corp,,,Cooperative,7,,,,"2,904",,,"66,851",,,4.34,,,,,,,,
Okefenoke Rural El Member Corp,,,Cooperative,1,,,,156,,,"1,253",,,12.45,,,,,,,,
Palmetto City of,,,Publicly Owned,1,,,,376,,,"5,683",,,6.62,,,,,,,,
Pataula Electric Member Corp,,,Cooperative,1,,,,"1,358",,,"31,516",,,4.31,,,,,,,,
Rayle Electric Membership Corp,,,Cooperative,6,,,,668,,,"11,120",,,6.01,,,,,,,,
Satilla Rural Elec Member Corp,,,Cooperative,12,,,,"4,991",,,"179,718",,,2.78,,,,,,,,
Savannah Electric & Power Co,,,Investor-Owned,76,,,,"34,971",,,"787,674",,,4.44,,,,,,,,
Sawnee Electric Members Corp,,,Cooperative,35,,,,"5,950",,,"139,257",,,4.27,,,,,,,,
Slash Pine Elec Member Corp,,,Cooperative,6,,,,"1,622",,,"31,024",,,5.23,,,,,,,,
Snapping Shoals El Member Corp,,,Cooperative,34,,,,"5,176",,,"145,998",,,3.55,,,,,,,,
Sumter Electric Member Corp,,,Cooperative,10,,,,"1,381",,,"28,262",,,4.89,,,,,,,,
Sylvania City of,,,Publicly Owned,3,,,,"19,091",,,"628,970",,,3.04,,,,,,,,
Sylvester City of,,,Publicly Owned,5,,,,"1,191",,,"22,158",,,5.38,,,,,,,,
Thomaston City of,,,Publicly Owned,2,,,,"1,553",,,"32,021",,,4.85,,,,,,,,
Tri-County Elec Member Corp,,,Cooperative,1,,,,520,,,"20,275",,,2.56,,,,,,,,
Tri-State Electric Member Corp,,,Cooperative,1,,,,185,,,"3,627",,,5.10,,,,,,,,
Troup Electric Members Corp,,,Cooperative,4,,,,970,,,"20,753",,,4.67,,,,,,,,
Upson  Elec Member Corp,,,Cooperative,3,,,,234,,,"4,649",,,5.03,,,,,,,,
Walton Electric Member Corp,,,Cooperative,28,,,,"6,785",,,"147,834",,,4.59,,,,,,,,
Washington City of,,,Publicly Owned,13,,,,"3,690",,,"65,982",,,5.59,,,,,,,,
Washington Elec Member Corp,,,Cooperative,8,,,,"6,712",,,"148,564",,,4.52,,,,,,,,
Whigham City of,,,Publicly Owned,7,,,,163,,,"1,516",,,10.75,,,,,,,,
State Total,,,,"9,908",,,,"1,453,841",,,"33,940,715",,,4.28,,,,,,,,
Hawaii,,,,,,,,,,,,,,,,,,,,,,
Citizens Communications Co,,,Investor-Owned,112,,,,"32,558",,,"153,387",,,21.23,,,,,,,,
Hawaii Electric Light Co Inc,,,Investor-Owned,62,,,,"36,372",,,"223,476",,,16.28,,,,,,,,
Hawaiian Electric Co Inc,,,Investor-Owned,351,,,,"314,362",,,"3,036,357",,,10.35,,,,,,,,
Maui Electric Co Ltd,,,Investor-Owned,129,,,,"59,244",,,"376,674",,,15.73,,,,,,,,
State Total,,,,654,,,,"442,536",,,"3,789,894",,,11.68,,,,,,,,
Idaho,,,,,,,,,,,,,,,,,,,,,,
Avista Corp,,,Investor-Owned,538,,,,"52,910",,,"1,109,868",,,4.77,,,,,,,,
Bonners Ferry City of,,,Publicly Owned,28,,,,"1,350",,,"29,012",,,4.65,,,,,,,,
Clearwater Power Company,,,Cooperative,5,,,,975,,,"22,628",,,4.31,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Heyburn City of,,,Publicly Owned,3,,,,"2,263",,,"80,600",,,2.81,,,,,,,,
Idaho Falls City of,,,Publicly Owned,6,,,,"1,436",,,"37,743",,,3.80,,,,,,,,
Idaho Power Co,,,Investor-Owned,107,,,,"146,522",,,"3,666,994",,,4.00,,,,,,,,
Inland Power & Light Company,,,Cooperative,10,,,,79,,,"1,761",,,4.49,,,,,,,,
Kootenai Electric Coop Inc,,,Cooperative,1,,,,364,,,"7,598",,,4.79,,,,,,,,
"Lost River Electric Cooperative, Inc",,,Cooperative,16,,,,91,,,"1,816",,,5.01,,,,,,,,
Lower Valley Energy Inc,,,Cooperative,1,,,,"1,553",,,"43,265",,,3.59,,,,,,,,
"Northern Lights, Inc",,,Cooperative,4,,,,"1,103",,,"23,919",,,4.61,,,,,,,,
PacifiCorp,,,Investor-Owned,"5,411",,,,"59,112",,,"2,183,829",,,2.71,,,,,,,,
Plummer City of,,,Publicly Owned,3,,,,267,,,"6,412",,,4.16,,,,,,,,
Raft River Rural Elec Coop Inc,,,Cooperative,60,,,,361,,,"9,729",,,3.71,,,,,,,,
Salmon River Electric Coop Inc,,,Cooperative,244,,,,"2,530",,,"79,929",,,3.17,,,,,,,,
Soda Springs City of,,,Publicly Owned,1,,,,20,,,309,,,6.47,,,,,,,,
State Total,,,,"6,438",,,,"270,936",,,"7,305,412",,,3.71,,,,,,,,
Illinois,,,,,,,,,,,,,,,,,,,,,,
Altamont City of,,,Publicly Owned,7,,,,186,,,"2,660",,,6.99,,,,,,,,
Batavia City of,,,Publicly Owned,550,,,,"13,945",,,"253,485",,,5.50,,,,,,,,
Bushnell City of,,,Publicly Owned,20,,,,896,,,"12,579",,,7.12,,,,,,,,
Cairo Public Utility Company,,,Publicly Owned,2,,,,"1,989",,,"48,061",,,4.14,,,,,,,,
Carlyle City of,,,Publicly Owned,12,,,,727,,,"11,862",,,6.13,,,,,,,,
Casey City of,,,Publicly Owned,40,,,,138,,,"2,345",,,5.88,,,,,,,,
Central Illinois Light Co,,,Investor-Owned,171,,,,"97,541",,,"2,367,355",,,4.12,,,,,,,,
Central Illinois Pub Serv Co,,,Investor-Owned,430,,,,"97,399",,,"2,388,630",,,4.08,,,,,,,,
Chatham Village of,,,Publicly Owned,2,,,,333,,,"5,141",,,6.48,,,,,,,,
Coles-Moultrie Electric Coop,,,Cooperative,7,,,,"1,464",,,"28,397",,,5.16,,,,,,,,
Commonwealth Edison Co,,,Investor-Owned,"1,161",,,,"865,852",,,"16,055,125",,,5.39,,,,,,,,
Corn Belt Energy Corporation,,,Cooperative,24,,,,"2,871",,,"40,774",,,7.04,,,,,,,,
Eastern Illini Electric Coop,,,Cooperative,3,,,,420,,,"5,696",,,7.37,,,,,,,,
Fairfield City of,,,Publicly Owned,4,,,,862,,,"16,537",,,5.21,,,,,,,,
Farmer City City of,,,Publicly Owned,12,,,,154,,,"3,324",,,4.63,,,,,,,,
Flora City of,,,Publicly Owned,78,,,,"5,038",,,"93,501",,,5.39,,,,,,,,
Freeburg Village of,,,Publicly Owned,6,,,,188,,,"4,503",,,4.17,,,,,,,,
Geneseo City of,,,Publicly Owned,5,,,,109,,,"1,490",,,7.32,,,,,,,,
Highland City of,,,Publicly Owned,152,,,,"2,567",,,"61,044",,,4.21,,,,,,,,
Illinois Power Co,,,Investor-Owned,261,,,,"288,043",,,"6,353,335",,,4.53,,,,,,,,
Interstate Power Company,,,Investor-Owned,45,,,,"7,813",,,"191,976",,,4.07,,,,,,,,
Ladd Village of,,,Publicly Owned,1,,,,296,,,"6,406",,,4.62,,,,,,,,
Marshall City of,,,Publicly Owned,39,,,,"2,766",,,"43,943",,,6.29,,,,,,,,
Mascoutah City of,,,Publicly Owned,4,,,,142,,,"1,686",,,8.42,,,,,,,,
McDonough Power Cooperative,,,Cooperative,4,,,,"1,183",,,"15,600",,,7.58,,,,,,,,
Menard Electric Cooperative,,,Cooperative,1,,,,"1,442",,,"32,697",,,4.41,,,,,,,,
Metropolis City of,,,Publicly Owned,9,,,,943,,,"15,434",,,6.11,,,,,,,,
MidAmerican Energy Co,,,Investor-Owned,92,,,,"23,384",,,"593,066",,,3.94,,,,,,,,
Mt Carmel Public Utility Co,,,Investor-Owned,111,,,,"4,130",,,"80,276",,,5.14,,,,,,,,
Naperville City of,,,Publicly Owned,17,,,,"7,692",,,"186,941",,,4.11,,,,,,,,
Norris Electric Cooperative,,,Cooperative,426,,,,"4,162",,,"63,852",,,6.52,,,,,,,,
Oglesby City of,,,Publicly Owned,32,,,,"3,891",,,"85,954",,,4.53,,,,,,,,
Peru City of,,,Publicly Owned,51,,,,"5,950",,,"111,662",,,5.33,,,,,,,,
Princeton City of,,,Publicly Owned,90,,,,"4,180",,,"67,180",,,6.22,,,,,,,,
Rantoul Village of,,,Publicly Owned,79,,,,"5,348",,,"102,539",,,5.22,,,,,,,,
Red Bud City of,,,Publicly Owned,4,,,,282,,,"6,383",,,4.42,,,,,,,,
Rochelle Municipal Utilities,,,Publicly Owned,20,,,,"5,481",,,"89,601",,,6.12,,,,,,,,
Rock Falls City of,,,Publicly Owned,44,,,,"2,047",,,"32,120",,,6.37,,,,,,,,
Roodhouse City of,,,Publicly Owned,8,,,,246,,,"4,073",,,6.04,,,,,,,,
Rural Electric Conven Coop,,,Cooperative,2,,,,238,,,"3,630",,,6.56,,,,,,,,
"Shelby Electric Coop, Inc",,,Cooperative,6,,,,"3,803",,,"67,819",,,5.61,,,,,,,,
South Beloit Wtr Gas & Elec,,,Investor-Owned,43,,,,"4,330",,,"89,217",,,4.85,,,,,,,,
"Southeastern IL Elec Coop, Inc",,,Cooperative,181,,,,"15,879",,,"338,086",,,4.70,,,,,,,,
Southern Illinois Elec Coop,,,Cooperative,2,,,,725,,,"12,386",,,5.85,,,,,,,,
Southwestern Electric Coop Inc,,,Cooperative,4,,,,"1,197",,,"19,791",,,6.05,,,,,,,,
"Spoon River Electric Coop, Inc",,,Cooperative,1,,,,482,,,"8,813",,,5.47,,,,,,,,
Springfield City of,,,Publicly Owned,1,,,,908,,,"18,228",,,4.98,,,,,,,,
St Charles City of,,,Publicly Owned,44,,,,"11,263",,,"234,946",,,4.79,,,,,,,,
"Tri-County Electric Coop, Inc",,,Cooperative,31,,,,"3,822",,,"69,256",,,5.52,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
Union Electric Co,,,Investor-Owned,259,,,,"61,866",,,"2,109,538",,,2.93,,,,,,,,
Waterloo City of,,,Publicly Owned,125,,,,"1,948",,,"25,517",,,7.63,,,,,,,,
Wayne-White Counties Elec Coop,,,Cooperative,203,,,,"4,450",,,"87,641",,,5.08,,,,,,,,
State Total,,,,"4,926",,,,"1,573,011",,,"32,572,101",,,4.83,,,,,,,,
Indiana,,,,,,,,,,,,,,,,,,,,,,
Anderson City of,,,Publicly Owned,68,,,,"3,641",,,"75,234",,,4.84,,,,,,,,
Argos Town of,,,Publicly Owned,7,,,,427,,,"9,552",,,4.47,,,,,,,,
Auburn City of,,,Publicly Owned,100,,,,"18,472",,,"413,691",,,4.47,,,,,,,,
Avilla Town of,,,Publicly Owned,20,,,,"1,269",,,"24,819",,,5.11,,,,,,,,
Bartholomew County Rural E M C,,,Cooperative,12,,,,"5,480",,,"124,337",,,4.41,,,,,,,,
Bluffton City of,,,Publicly Owned,34,,,,"5,934",,,"131,964",,,4.50,,,,,,,,
Boone County  Rural EMC,,,Cooperative,1,,,,548,,,"11,492",,,4.77,,,,,,,,
Bremen Electric Light&Power Co,,,Publicly Owned,29,,,,"3,101",,,"80,652",,,3.84,,,,,,,,
Cannelton Utilities,,,Publicly Owned,7,,,,525,,,"7,727",,,6.79,,,,,,,,
Carroll County Rural E M C,,,Cooperative,2,,,,"2,105",,,"45,156",,,4.66,,,,,,,,
Coatesville Town of,,,Publicly Owned,8,,,,12,,,160,,,7.50,,,,,,,,
Columbia City City of,,,Publicly Owned,40,,,,"2,860",,,"50,046",,,5.71,,,,,,,,
Covington City of,,,Publicly Owned,23,,,,440,,,"7,064",,,6.23,,,,,,,,
"Crawfordsville Elec, Lgt & Pwr",,,Publicly Owned,91,,,,"12,580",,,"264,515",,,4.76,,,,,,,,
Daviess Martin County R E M C,,,Cooperative,46,,,,"7,132",,,"197,701",,,3.61,,,,,,,,
Decatur County Rural E M C,,,Cooperative,8,,,,"5,764",,,"142,357",,,4.05,,,,,,,,
Dublin Municipal Electric Util,,,Publicly Owned,1,,,,1,,,12,,,8.33,,,,,,,,
Dubois Rural Electric Coop Inc,,,Cooperative,56,,,,"3,221",,,"58,295",,,5.53,,,,,,,,
Edinburg Municipal Utilities,,,Publicly Owned,83,,,,"3,163",,,"61,633",,,5.13,,,,,,,,
Etna Green Town of,,,Publicly Owned,4,,,,101,,,"1,068",,,9.46,,,,,,,,
Ferdinand Town of,,,Publicly Owned,56,,,,"1,589",,,"31,615",,,5.03,,,,,,,,
Flora Utilities,,,Publicly Owned,15,,,,384,,,"6,490",,,5.92,,,,,,,,
Frankfort City of,,,Publicly Owned,76,,,,"8,117",,,"210,432",,,3.86,,,,,,,,
Frankton Town of,,,Publicly Owned,20,,,,31,,,754,,,4.11,,,,,,,,
Garrett City of,,,Publicly Owned,46,,,,"2,101",,,"37,940",,,5.54,,,,,,,,
Greendale City of,,,Publicly Owned,16,,,,"1,335",,,"63,746",,,2.09,,,,,,,,
Greenfield City of,,,Publicly Owned,17,,,,"4,974",,,"115,627",,,4.30,,,,,,,,
Hancock County Rural E M C,,,Cooperative,3,,,,484,,,"7,429",,,6.52,,,,,,,,
Harrison County Rural E M C,,,Cooperative,9,,,,"4,431",,,"105,076",,,4.22,,,,,,,,
Hendricks County Rural E M C,,,Cooperative,11,,,,470,,,"9,657",,,4.87,,,,,,,,
Huntingburg Mun Electric Util,,,Publicly Owned,44,,,,"2,093",,,"34,926",,,5.99,,,,,,,,
Indiana MIchigan Power Co,,,Investor-Owned,"4,262",,,,"274,556",,,"6,874,298",,,3.99,,,,,,,,
Indianapolis Power & Light Co,,,Investor-Owned,"4,283",,,,"334,387",,,"7,337,280",,,4.56,,,,,,,,
Jackson County Rural E M C,,,Cooperative,13,,,,"1,374",,,"27,122",,,5.07,,,,,,,,
Jasper City of,,,Publicly Owned,108,,,,"7,215",,,"156,542",,,4.61,,,,,,,,
Johnson County Rural E M C,,,Cooperative,4,,,,942,,,"17,789",,,5.30,,,,,,,,
Kankakee Valley Rural E M C,,,Cooperative,6,,,,879,,,"14,389",,,6.11,,,,,,,,
Knightstown Town of,,,Publicly Owned,36,,,,279,,,"5,200",,,5.37,,,,,,,,
Ladoga Municipal Light Dept,,,Publicly Owned,87,,,,129,,,"2,058",,,6.27,,,,,,,,
Lagrange County Rural E M C,,,Cooperative,5,,,,983,,,"18,445",,,5.33,,,,,,,,
Lawrenceburg Municipal Utils,,,Publicly Owned,69,,,,"3,240",,,"70,128",,,4.62,,,,,,,,
Lebanon City of,,,Publicly Owned,393,,,,"5,045",,,"38,024",,,13.27,,,,,,,,
Logansport City of,,,Publicly Owned,74,,,,"9,454",,,"204,717",,,4.62,,,,,,,,
Marshall County Rural E M C,,,Cooperative,382,,,,"1,199",,,"14,974",,,8.01,,,,,,,,
Miami-Cass County Rural E M C,,,Cooperative,6,,,,"1,402",,,"28,735",,,4.88,,,,,,,,
Montezuma Town of,,,Publicly Owned,2,,,,282,,,"4,092",,,6.89,,,,,,,,
Newton County Rural E M C,,,Cooperative,32,,,,659,,,"9,767",,,6.75,,,,,,,,
Northeastern Rural E M C,,,Cooperative,7,,,,"4,773",,,"89,957",,,5.31,,,,,,,,
Northern Indiana Pub Serv Co,,,Investor-Owned,"2,643",,,,"404,000",,,"8,935,539",,,4.52,,,,,,,,
Orange County Rural E M C,,,Cooperative,3,,,,157,,,"1,515",,,10.36,,,,,,,,
Paoli Town of,,,Publicly Owned,74,,,,828,,,"1,659",,,49.91,,,,,,,,
Parke County Rural E M C,,,Cooperative,9,,,,"1,076",,,"19,286",,,5.58,,,,,,,,
"Paulding-Putman Elec Coop, Inc",,,Cooperative,2,,,,567,,,"15,145",,,3.74,,,,,,,,
Pendleton Town of,,,Publicly Owned,2,,,,423,,,"8,448",,,5.01,,,,,,,,
Peru Utilities,,,Publicly Owned,109,,,,"5,759",,,"119,981",,,4.80,,,,,,,,
PSI Energy Inc,,,Investor-Owned,"3,548",,,,"396,272",,,"11,241,445",,,3.53,,,,,,,,
Rensselaer City of,,,Publicly Owned,27,,,,"2,776",,,"57,559",,,4.82,,,,,,,,
Richmond  Richmond Power & Light City of,,,Publicly Owned,190,,,,"24,250",,,"598,414",,,4.05,,,,,,,,
Rising Sun Municipal Utilities,,,Publicly Owned,9,,,,63,,,861,,,7.32,,,,,,,,
"State                                              Class of         Number of            Revenue                             Sales                     Average Revenue Electric Utility                                    Ownership      Consumers   (thousand dollars)   (thousand kilowatthours)     per kilowatthour
(cents)",,,,,,,,,,,,,,,,,,,,,,
RushShelby Energy,,,Cooperative,10,,,,"3,269",,,"79,000",,,4.14,,,,,,,,
Scottsburg City of,,,Publicly Owned,106,,,,"7,201",,,"161,607",,,4.46,,,,,,,,
South Central Indiana REMC,,,Cooperative,11,,,,"1,154",,,"22,009",,,5.24,,,,,,,,
South Whitley Town of,,,Publicly Owned,9,,,,388,,,"7,141",,,5.43,,,,,,,,
Southeastern Indiana R E M C,,,Cooperative,81,,,,"3,748",,,"64,266",,,5.83,,,,,,,,
Southern Indiana Gas & Elec Co,,,Investor-Owned,168,,,,"81,817",,,"2,426,756",,,3.37,,,,,,,,
"Southern Indiana R E C, Inc",,,Cooperative,15,,,,"9,313",,,"271,384",,,3.43,,,,,,,,
Steuben County Rural E M C,,,Cooperative,7,,,,"1,603",,,"33,672",,,4.76,,,,,,,,
Tell City City of,,,Publicly Owned,13,,,,"4,091",,,"147,565",,,2.77,,,,,,,,
Thorntown City of,,,Publicly Owned,13,,,,190,,,"3,183",,,5.97,,,,,,,,
Tipmont Rural Elec Member Corp,,,Cooperative,2,,,,512,,,"10,727",,,4.77,,,,,,,,
Tipton Municipal Electric Util,,,Publicly Owned,12,,,,706,,,"13,565",,,5.20,,,,,,,,
Troy City of,,,Publicly Owned,7,,,,339,,,"5,334",,,6.36,,,,,,,,
United Rural Elec Member Corp,,,Cooperative,11,,,,"8,969",,,"222,345",,,4.03,,,,,,,,
Utilities Dist-Western IN REMC,,,Cooperative,19,,,,"1,972",,,"32,787",,,6.01,,,,,,,,
Veedersburg Town of,,,Publicly Owned,25,,,,"1,805",,,"39,208",,,4.60,,,,,,,,
Wabash County Rural E M C,,,Cooperative,5,,,,"2,113",,,"42,814",,,4.94,,,,,,,,
Walkerton City of,,,Publicly Owned,25,,,,"1,107",,,"18,773",,,5.90,,,,,,,,
Washington City of,,,Publicly Owned,2,,,,946,,,"22,894",,,4.13,,,,,,,,
Western Indiana Energy REMC,,,Cooperative,17,,,,"7,168",,,"140,408",,,5.11,,,,,,,,
White County Rural E M C,,,Cooperative,46,,,,"2,127",,,"36,723",,,5.79,,,,,,,,
Whitewater Valley Rural EMC,,,Cooperative,1,,,,238,,,"5,806",,,4.10,,,,,,,,
Winamac Town of,,,Publicly Owned,8,,,,"1,043",,,"27,100",,,3.85,,,,,,,,
State Total,,,,"17,951",,,,"1,727,573",,,"42,079,603",,,4.11,,,,,,,,
Iowa,,,,,,,,,,,,,,,,,,,,,,
Access Energy Cooperative,,,Cooperative,11,,,,"2,124",,,"44,560",,,4.77,,,,,,,,
Alta City of,,,Publicly Owned,8,,,,65,,,"1,402",,,4.64,,,,,,,,
Amana Society Service Co,,,Investor-Owned,1,,,,"3,686",,,"70,670",,,5.22,,,,,,,,
Ames City of,,,Publicly Owned,6,,,,"4,883",,,"112,035",,,4.36,,,,,,,,
Anthon City of,,,Publicly Owned,16,,,,63,,,"1,120",,,5.63,,,,,,,,
Atlantic Municipal Utilities,,,Publicly Owned,1,,,,443,,,"13,958",,,3.17,,,,,,,,
